gene_a,gene_b,uniprot_a,uniprot_b,cluster,score,bench_fdr,high_conf,high_conf_novel,conf_pvalue,certified@0.05,certified@0.1,certified@0.2,audit_verdict_q0.10,source
CDC25B,NUDC,P30305,Q9Y266,C5321,0.232,0.986111111111111,False,False,0.5900552486187846,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPO,CENPT,Q9BU64,Q96BT3,C5291,0.232,0.986111111111111,False,False,0.5900552486187846,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK7,GNB4,P50613,Q9HAV0,C5312,0.232,0.986111111111111,False,False,0.5900552486187846,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP6R3,USP10,Q5H9R7,Q14694,C5290,0.232,0.9812734082397,False,False,0.5900552486187846,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXL19,FBXW2,Q6PCT2,Q9UKT8,C5286,0.231999999999999,0.986162361623616,False,False,0.5933701657458563,False,False,False,not_supported,cm4ai_schaffer2025_table5
QARS1,USP10,P47897,Q14694,C5290,0.231999999999999,0.986162361623616,False,False,0.5933701657458563,False,False,False,not_supported,cm4ai_schaffer2025_table5
RP9,RPS6KA6,Q8TA86,Q9UK32,C5297,0.231999999999999,0.986162361623616,False,False,0.5933701657458563,False,False,False,not_supported,cm4ai_schaffer2025_table5
ADAM15,ITPKC,Q13444,Q96DU7,C5305,0.231999999999999,0.986162361623616,False,False,0.5933701657458563,False,False,False,not_supported,cm4ai_schaffer2025_table5
NUF2,PMF1-BGLAP,Q9BZD4,Q6P1K2,C5288,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXL19,FBXO46,Q6PCT2,Q6PJ61,C5286,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
ALKBH5,TSHZ2,Q6P6C2,Q9NRE2,C5323,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
AUTS2,FBRSL1,Q8WXX7,Q9HCM7,C5297,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
AUTS2,RP9,Q8WXX7,Q8TA86,C5297,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
CCDC9B,LRRC45,Q6ZUT6,Q96CN5,C5303,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPARGC1B,TOPORS,Q86YN6,Q9NS56,C5330,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
SSBP2,WDHD1,P81877,O75717,C5311,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSD17B11,PPT1,Q8NBQ5,P50897,C5421,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSD17B11,NSDHL,Q8NBQ5,Q15738,C5421,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSG1,OSBP2,Q9H089,Q969R2,C5282,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLMH,WIPI2,Q13867,Q9Y4P8,C5395,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOLGA2,WWC1,Q08379,Q8IX03,C5327,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP6R2,PPP6R3,O75170,Q5H9R7,C5290,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
HIF1AN,NDN,Q9NWT6,Q99608,C5356,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
NT5DC3,TRMT61B,Q86UY8,Q9BVS5,C5353,0.23,0.981834695731153,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLOC1S4,GOLGA3,Q9NUP1,Q08378,C5306,0.23,0.981701738334858,False,False,0.5966850828729282,False,False,False,not_supported,cm4ai_schaffer2025_table5
AP2A1,FCHSD2,O95782,O94868,C5308,0.229999999999999,0.986437613019891,False,False,0.6033149171270719,False,False,False,not_supported,cm4ai_schaffer2025_table5
AP1B1,FCHSD2,Q10567,O94868,C5308,0.229999999999999,0.986437613019891,False,False,0.6033149171270719,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP6R3,QARS1,Q5H9R7,P47897,C5290,0.229999999999999,0.986437613019891,False,False,0.6033149171270719,False,False,False,not_supported,cm4ai_schaffer2025_table5
POT1,RANGRF,Q9NUX5,Q9HD47,C5317,0.229999999999999,0.986437613019891,False,False,0.6033149171270719,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDX23,GEMIN2,Q9BUQ8,O14893,C5285,0.229999999999999,0.986437613019891,False,False,0.6033149171270719,False,False,False,not_supported,cm4ai_schaffer2025_table5
BAG3,HSPBP1,O95817,Q9NZL4,C5281,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCNAB1,UBR7,Q14722,Q8N806,C5401,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
BTRC,KIF20A,Q9Y297,O95235,C5316,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANXA9,SERPINB13,O76027,Q9UIV8,C5420,0.228,0.992869875222816,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
NEU3,WDHD1,Q9UQ49,O75717,C5311,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
PDK2,TM2D3,Q15119,Q9BRN9,C5302,0.228,0.992869875222816,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
CA10,NME4,Q9NS85,O00746,C5355,0.228,0.992869875222816,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
ELFN2,PVR,Q5R3F8,P15151,C5399,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF2I,TRERF1,P78347,Q96PN7,C5289,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
HSPBP1,SNUPN,Q9NZL4,O95149,C5281,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
NRBF2,NUP88,Q96F24,Q99567,C5298,0.228,0.992869875222816,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2H,POLR3D,P52434,P05423,C5287,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
FLOT2,SEPTIN8,Q14254,Q92599,C5309,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
INF2,LMAN1,Q27J81,P49257,C5357,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
BTF3L4,TXLNG,Q96K17,Q9NUQ3,C5381,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
EPS15L1,PICK1,Q9UBC2,Q9NRD5,C5308,0.228,0.990161001788908,False,False,0.6165745856353592,False,False,False,not_supported,cm4ai_schaffer2025_table5
OSMR,PJA1,Q99650,Q8NG27,C5371,0.227999999999999,0.995547640249332,False,False,0.6176795580110497,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2C,URI1,P19387,O94763,C5296,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANXA2,UBAC1,P07355,Q9BSL1,C5325,0.226,1.02200704225352,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFB,ZNF689,Q8WX92,C0HLU2,C5310,0.226,1.02200704225352,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
TMUB1,UQCC3,Q9BVT8,Q6UW78,C5283,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2C,POLR2I,P19387,P36954,C5296,0.226,1.02200704225352,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
MPLKIP,SMURF1,Q8TAP9,Q9HCE7,C5299,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIFM1,PDHA1,O95831,P08559,C5366,0.226,1.02200704225352,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLNS1A,KCTD10,P54105,Q9H3F6,C5284,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
INTS10,RUVBL2,Q9NVR2,Q9Y230,C5346,0.226,1.02200704225352,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXO46,FBXW2,Q6PJ61,Q9UKT8,C5286,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC42EP4,RGS3,Q9H3Q1,P49796,C5309,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPC4,TRERF1,O75487,Q96PN7,C5289,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
BAG3,SNUPN,O95817,O95149,C5281,0.226,1.01061007957559,False,False,0.6430939226519337,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPN,CENPT,Q96H22,Q96BT3,C5291,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
CLNS1A,LSM1,P54105,O15116,C5284,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANXA9,PHLDB3,O76027,Q6NSJ2,C5420,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3B,EIF3CL,P55884,B5ME19,C5314,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNM3,AP2A2,Q9UQ16,O94973,C5308,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNM3,AP1B1,Q9UQ16,Q10567,C5308,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
COIL,DDX23,P38432,Q9BUQ8,C5285,0.225999999999999,1.02449693788276,False,False,0.6486187845303868,False,False,False,not_supported,cm4ai_schaffer2025_table5
BIRC2,OTUD5,Q13490,Q96G74,C5387,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPX1,OPTN,P07203,Q96CV9,C5384,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
NUP42,TRIM33,O15504,Q9UPN9,C5378,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXO4,MCC,Q9UKT5,P23508,C5316,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFT25,KIF2C,Q9Y547,Q99661,C5300,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
SRP14,SRP54,P37108,P61011,C5301,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNST,PPP1R10,Q6PJW8,Q96QC0,C5288,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABPB1,NEU3,Q06547,Q9UQ49,C5311,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACTR6,PIH1D1,Q9GZN1,Q9NWS0,C5346,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLMH,PHAF1,Q13867,Q9BSU1,C5395,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPKAPK5,RPS6KA4,Q8IW41,O75676,C5339,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
GSK3B,TRIM11,P49841,Q96F44,C5398,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
KIF20A,MCC,O95235,P23508,C5316,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
LSG1,PITPNM3,Q9H089,Q9BZ71,C5282,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
NR3C2,TRIM33,P08235,Q9UPN9,C5378,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
SDCBP,TARS3,O00560,A2RTX5,C5290,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
ALDH1L1,TRNAU1AP,O75891,Q9NX07,C5341,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3D,EIF3H,O15371,O15372,C5314,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD13D,TRIM35,Q6ZTN6,Q9UPQ4,C5299,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
NUP37,SPAST,Q8NFH4,Q9UBP0,C5391,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
SMTN,ZBTB20,P53814,Q9HC78,C5295,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
PCGF5,RPS6KA6,Q86SE9,Q9UK32,C5297,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
DDX23,RAB8A,Q9BUQ8,P61006,C5285,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
GSK3A,GSK3B,P49840,P49841,C5398,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
LURAP1,TBC1D2B,Q96LR2,Q9UPU7,C5307,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
FGF1,GTF2I,P05230,P78347,C5289,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC25B,RASSF3,P30305,Q86WH2,C5321,0.224,1.01986183074265,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
ALKBH5,TAF7,Q6P6C2,Q15545,C5323,0.224,1.01707941929974,False,False,0.6629834254143646,False,False,False,not_supported,cm4ai_schaffer2025_table5
RNF25,ZNF398,Q96BH1,Q8TD17,C5380,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF2A1,SELENOM,P52655,Q8WWX9,C5382,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
FAM98B,SYN2,Q52LJ0,Q92777,C5389,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ERI3,PRKAA2,O43414,P54646,C5414,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
RAN,UBE2I,P62826,P63279,C5334,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CSTF1,SMURF1,Q05048,Q9HCE7,C5299,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
BTRC,FBXO4,Q9Y297,Q9UKT5,C5316,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
AKAP5,PRKAR2B,P24588,P31323,C5413,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACBD6,GPATCH2,Q9BR61,Q9NW75,C5297,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
AP1B1,PICK1,Q10567,Q9NRD5,C5308,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK9,POLE2,P50750,P56282,C5315,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDYL,ZNF217,Q9Y232,O75362,C5322,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CRIPTO,WDR26,P13385,Q9H7D7,C5304,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
NR3C2,ZBTB25,P08235,P24278,C5378,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACTR6,RUVBL2,Q9GZN1,Q9Y230,C5346,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CCDC102A,CERKL,Q96A19,Q49MI3,C5368,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
HAUS1,SNTB2,Q96CS2,Q13425,C5307,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
METTL13,TBC1D2B,Q8N6R0,Q9UPU7,C5307,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
GCDH,WDR70,Q92947,Q9NW82,C5342,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDK5RAP3,COMT,Q96JB5,P21964-2,C5358,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMT,PLIN2,P21964-2,Q99541,C5358,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPSM2,RAD51C,P81274,O43502,C5312,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPKAPK5,SLX4IP,Q8IW41,Q5VYV7,C5339,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATL3,INF2,Q6DD88,Q27J81,C5357,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANXA2,FTSJ1,P07355,Q9UET6,C5325,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
IQSEC1,NCOA4,Q6DN90,Q13772,C5336,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
GDI2,TRIM4,P50395,Q9C037,C5294,0.222,1.01580698835274,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPKAPK5,RPS6KA5,Q8IW41,O75582,C5339,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
THOC1,WBP11,Q96FV9,Q9Y2W2,C5397,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX16,STX7,O14662,O15400,C5292,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN3,POLR3D,Q9UHW5,P05423,C5287,0.222,1.01596638655462,False,False,0.6806629834254143,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITCH,MPLKIP,Q96J02,Q8TAP9,C5299,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAX,TRERF1,P61244,Q96PN7,C5289,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF2I,GTF3C5,P78347,Q9Y5Q8,C5289,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
ATL3,LMAN1,Q6DD88,P49257,C5357,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
BMPR1A,IFNGR1,P36894,P15260,C5333,0.22,1.02545155993431,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
MAPK11,SRP68,Q15759,Q9UHB9,C5301,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD13D,SMURF1,Q6ZTN6,Q9HCE7,C5299,0.22,1.02545155993431,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
MBNL1,WDHD1,Q9NR56,O75717,C5311,0.22,1.02545155993431,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPC4,GTF3C5,O75487,Q9Y5Q8,C5289,0.22,1.01897689768976,False,False,0.7005524861878453,False,False,False,not_supported,cm4ai_schaffer2025_table5
